customer_id,age,annual_income,spending_score,purchase_frequency,avg_order_value,last_purchase_days,preferred_category,engagement_level
CUST_07578,34,47068,60,2,102,24,Electronics,Low
CUST_07579,28,63604,1,1,93,4,Sports,Medium
CUST_07580,18,22812,49,4,103,56,Toys,Low
CUST_07581,49,20605,62,4,104,9,Electronics,Medium
CUST_07582,43,81676,71,2,48,26,Toys,Low
CUST_07583,34,48513,19,7,53,9,Clothing,High
CUST_07584,51,18704,56,8,38,15,Books,Medium
CUST_07585,42,21411,83,2,118,29,Sports,Low
CUST_07586,25,32853,95,1,69,28,Sports,Medium
CUST_07587,22,72898,50,6,133,37,Electronics,Medium
CUST_07588,44,59329,30,3,34,32,Home & Garden,High
CUST_07589,39,61915,80,8,88,8,Home & Garden,High
CUST_07590,37,29196,63,1,164,55,Books,Medium
CUST_07591,24,36176,89,4,360,99,Toys,High
CUST_07592,42,24363,86,1,26,62,Clothing,Low
CUST_07593,25,29500,16,5,59,49,Electronics,Low
CUST_07594,33,20714,59,5,76,1,Toys,Medium
CUST_07595,52,23483,55,14,55,19,Clothing,High
CUST_07596,27,25258,68,8,72,2,Toys,High
CUST_07597,18,33774,50,1,63,3,Home & Garden,Medium
CUST_07598,22,44817,90,3,93,1,Home & Garden,High
CUST_07599,46,83545,46,16,116,39,Electronics,Medium
CUST_07600,38,30249,45,1,61,4,Home & Garden,Medium
CUST_07601,33,48725,71,1,101,58,Home & Garden,Low
CUST_07602,28,33202,47,1,163,37,Books,High
CUST_07603,40,58772,50,10,322,3,Books,High
CUST_07604,24,19386,28,2,102,4,Home & Garden,High
CUST_07605,38,27783,33,6,133,67,Electronics,High
CUST_07606,26,50585,24,2,154,23,Electronics,Medium
CUST_07607,24,48571,40,5,112,10,Toys,High
CUST_07608,27,49019,32,1,48,92,Home & Garden,Medium
CUST_07609,30,73469,27,3,49,47,Home & Garden,High
CUST_07610,34,15262,43,1,88,39,Sports,Medium
CUST_07611,37,19395,69,4,125,17,Toys,Medium
CUST_07612,18,48080,27,3,59,14,Books,Low
CUST_07613,25,54540,57,1,123,6,Books,Medium
CUST_07614,30,50389,67,3,79,7,Electronics,High
CUST_07615,53,140694,21,1,135,45,Clothing,High
CUST_07616,22,22972,27,1,103,1,Clothing,Medium
CUST_07617,36,43678,86,1,94,37,Home & Garden,High
CUST_07618,52,35050,55,8,22,44,Home & Garden,High
CUST_07619,19,49547,61,9,148,20,Toys,Low
CUST_07620,39,43822,39,5,159,6,Sports,Medium
CUST_07621,25,28034,40,4,56,25,Sports,Medium
CUST_07622,28,44086,9,2,176,1,Electronics,Low
CUST_07623,25,37863,40,12,66,23,Toys,Low
CUST_07624,26,38719,68,14,48,59,Clothing,Low
CUST_07625,67,64016,41,5,92,2,Sports,Low
CUST_07626,45,125535,90,2,256,7,Clothing,Low
CUST_07627,48,15000,42,6,158,73,Toys,High
CUST_07628,40,69176,15,3,23,71,Sports,High
CUST_07629,18,50072,65,1,80,23,Books,Medium
CUST_07630,39,25063,73,1,31,20,Home & Garden,Low
CUST_07631,47,30294,33,1,281,3,Sports,Low
CUST_07632,24,56445,71,5,173,8,Sports,Low
CUST_07633,46,37244,40,5,263,24,Toys,Medium
CUST_07634,43,35436,78,1,130,81,Electronics,High
CUST_07635,57,25762,70,7,199,23,Books,Low
CUST_07636,29,24846,52,15,39,7,Home & Garden,High
CUST_07637,21,22407,69,1,101,104,Books,Low
CUST_07638,30,28142,69,1,54,44,Toys,High
CUST_07639,52,34055,100,6,28,52,Toys,Medium
CUST_07640,18,43357,49,5,50,58,Home & Garden,Medium
CUST_07641,18,24064,16,1,200,41,Books,Low
CUST_07642,36,52984,35,7,183,19,Books,Low
CUST_07643,29,23064,64,1,91,4,Electronics,High
CUST_07644,35,53340,39,4,51,40,Clothing,High
CUST_07645,46,23552,37,4,118,22,Books,Low
CUST_07646,28,99562,49,6,94,5,Toys,Low
CUST_07647,18,50219,89,9,208,39,Home & Garden,Low
CUST_07648,59,55299,30,9,233,14,Home & Garden,Low
CUST_07649,23,33322,12,6,382,2,Electronics,Low
CUST_07650,22,49195,86,9,68,20,Clothing,Low
CUST_07651,48,19417,62,8,62,14,Home & Garden,High
CUST_07652,30,22291,14,11,27,38,Electronics,High
CUST_07653,34,31142,41,1,241,1,Home & Garden,Medium
CUST_07654,40,77570,61,1,88,5,Sports,Medium
CUST_07655,48,60071,46,6,194,30,Toys,Low
CUST_07656,30,15000,38,3,313,54,Books,High
CUST_07657,53,22180,52,8,273,13,Clothing,Medium
CUST_07658,18,34773,93,3,50,8,Books,Medium
CUST_07659,44,68061,45,21,248,12,Books,Low
CUST_07660,24,41031,38,1,45,30,Sports,High
CUST_07661,51,15000,47,4,46,33,Clothing,High
CUST_07662,36,20204,37,3,24,56,Books,High
CUST_07663,26,52053,14,1,117,12,Electronics,Medium
CUST_07664,42,40217,48,8,90,103,Home & Garden,Low
CUST_07665,45,38849,47,6,49,60,Toys,Low
CUST_07666,42,63321,35,1,72,12,Home & Garden,Medium
CUST_07667,22,30543,33,1,92,24,Toys,High
CUST_07668,29,51503,41,3,50,35,Electronics,Medium
CUST_07669,34,82530,80,1,148,41,Home & Garden,Medium
CUST_07670,34,40628,97,1,151,26,Sports,High
CUST_07671,43,23220,67,1,26,5,Electronics,Low
CUST_07672,18,29341,45,1,180,48,Sports,Low
CUST_07673,39,23118,29,6,102,8,Clothing,High
CUST_07674,31,15000,44,2,131,59,Home & Garden,Medium
CUST_07675,24,24458,87,1,106,29,Sports,High
CUST_07676,26,49898,63,1,29,52,Home & Garden,Medium
CUST_07677,32,36486,65,15,243,51,Clothing,Medium
CUST_07678,18,71641,39,2,55,94,Books,High
CUST_07679,26,39025,57,5,71,22,Home & Garden,High
CUST_07680,24,56489,65,1,56,18,Clothing,High
CUST_07681,41,15065,45,5,27,47,Electronics,Low
CUST_07682,25,29163,19,3,163,2,Home & Garden,High
CUST_07683,32,31746,46,6,70,33,Electronics,Medium
CUST_07684,53,24035,15,3,102,39,Clothing,Low
CUST_07685,46,77876,64,2,41,115,Electronics,Medium
CUST_07686,45,15000,40,14,57,9,Sports,High
CUST_07687,29,34305,63,1,158,2,Books,Medium
CUST_07688,41,63975,50,10,44,89,Electronics,Low
CUST_07689,32,53192,81,11,51,62,Sports,Medium
CUST_07690,32,30034,62,8,58,5,Books,Medium
CUST_07691,39,23155,78,7,123,10,Clothing,Medium
CUST_07692,27,62661,64,13,156,12,Clothing,Low
CUST_07693,52,27985,32,9,27,2,Home & Garden,Medium
CUST_07694,33,23974,25,1,157,44,Sports,High
CUST_07695,42,59876,70,5,184,28,Toys,Medium
CUST_07696,52,42348,55,11,194,117,Books,High
CUST_07697,47,30454,28,1,35,19,Home & Garden,High
CUST_07698,18,42727,46,7,224,16,Home & Garden,Medium
CUST_07699,40,45368,44,1,41,10,Clothing,High
CUST_07700,45,35352,75,1,65,7,Electronics,High
CUST_07701,45,39216,46,1,362,32,Books,High
CUST_07702,21,15000,58,1,180,18,Toys,Medium
CUST_07703,27,34447,44,1,162,13,Clothing,Low
CUST_07704,46,26375,36,6,128,3,Clothing,Low
CUST_07705,25,24351,73,5,81,1,Toys,High
CUST_07706,31,25787,39,4,59,8,Electronics,Medium
CUST_07707,53,28330,66,1,94,11,Sports,Medium
CUST_07708,34,31301,79,2,287,16,Sports,High
CUST_07709,26,39459,60,15,117,51,Toys,High
CUST_07710,24,25165,38,15,76,39,Books,Low
CUST_07711,38,47053,23,6,51,47,Electronics,High
CUST_07712,19,52466,100,1,72,20,Electronics,High
CUST_07713,32,52198,70,3,64,28,Home & Garden,High
CUST_07714,38,57963,63,1,94,27,Electronics,High
CUST_07715,50,27332,92,8,67,11,Toys,Low
CUST_07716,43,31718,78,5,224,47,Books,Low
CUST_07717,26,41080,68,3,112,6,Electronics,Low
CUST_07718,49,29364,52,1,62,79,Home & Garden,Low
CUST_07719,31,20348,49,9,49,10,Sports,High
CUST_07720,20,28249,81,11,206,20,Electronics,High
CUST_07721,32,82235,27,1,151,121,Electronics,High
CUST_07722,52,25044,71,15,338,3,Books,High
CUST_07723,36,24419,13,1,36,11,Toys,Medium
CUST_07724,35,27626,25,3,306,75,Toys,High
CUST_07725,54,47976,50,6,58,10,Home & Garden,Medium
CUST_07726,18,43217,82,1,58,52,Electronics,Low
CUST_07727,19,51695,51,5,78,26,Books,Medium
CUST_07728,18,128832,46,2,96,12,Home & Garden,High
CUST_07729,39,54749,37,18,120,47,Toys,Medium
CUST_07730,36,56939,74,7,133,9,Clothing,High
CUST_07731,53,151725,58,8,14,31,Home & Garden,Medium
CUST_07732,37,46387,50,4,69,28,Clothing,Low
CUST_07733,30,29853,83,16,294,40,Clothing,Medium
CUST_07734,35,31212,22,5,82,5,Home & Garden,Medium
CUST_07735,36,61598,81,1,61,37,Home & Garden,Medium
CUST_07736,18,19420,22,1,95,46,Books,Low
CUST_07737,67,15000,37,11,105,35,Home & Garden,Low
CUST_07738,41,24087,66,1,87,82,Sports,Low
CUST_07739,37,54716,64,15,65,22,Toys,High
CUST_07740,42,48842,61,6,168,51,Electronics,Low
CUST_07741,43,33523,45,1,164,4,Home & Garden,High
CUST_07742,33,61981,72,1,97,12,Clothing,Medium
CUST_07743,27,49224,64,1,32,26,Clothing,High
CUST_07744,42,43130,77,4,245,19,Home & Garden,High
CUST_07745,39,36003,48,1,41,21,Electronics,High
CUST_07746,25,56850,63,3,42,79,Electronics,High
CUST_07747,52,52979,80,8,22,39,Books,Medium
CUST_07748,38,31680,88,1,119,81,Books,High
CUST_07749,43,54540,40,2,39,18,Books,High
CUST_07750,51,26190,28,2,28,26,Electronics,Medium
CUST_07751,35,40840,31,4,170,6,Clothing,High
CUST_07752,38,44364,26,6,84,6,Books,Medium
CUST_07753,44,30714,100,2,444,10,Home & Garden,Medium
CUST_07754,26,38834,94,4,308,120,Books,Medium
CUST_07755,35,49218,54,1,54,6,Home & Garden,Medium
CUST_07756,36,21137,33,1,127,14,Home & Garden,Low
CUST_07757,23,39815,48,11,347,19,Clothing,High
CUST_07758,62,109905,55,2,48,61,Toys,Medium
CUST_07759,18,24024,17,1,122,3,Home & Garden,Medium
CUST_07760,19,60778,53,1,146,61,Books,Low
CUST_07761,50,34619,61,3,139,25,Clothing,Low
CUST_07762,43,65610,35,13,45,38,Clothing,High
CUST_07763,22,25292,47,1,92,20,Electronics,Medium
CUST_07764,42,36425,66,1,119,1,Home & Garden,Low
CUST_07765,52,109692,53,7,90,49,Books,High
CUST_07766,34,33302,37,1,80,21,Home & Garden,Low
CUST_07767,66,49846,53,1,92,22,Books,High
CUST_07768,18,48886,81,3,83,30,Sports,High
CUST_07769,43,15000,82,6,133,17,Electronics,High
CUST_07770,48,45393,30,5,205,25,Clothing,High
CUST_07771,45,19559,80,3,73,41,Electronics,High
CUST_07772,32,49833,47,1,103,4,Sports,Medium
CUST_07773,31,38517,59,1,166,30,Toys,Medium
CUST_07774,40,20794,67,1,190,17,Electronics,Medium
CUST_07775,44,20025,20,3,48,51,Electronics,High
CUST_07776,42,35018,57,3,51,38,Sports,High
CUST_07777,47,125556,76,11,112,6,Electronics,Medium
CUST_07778,22,81769,54,2,47,17,Electronics,High
CUST_07779,32,43467,57,1,82,2,Sports,Medium
CUST_07780,23,46988,69,1,87,5,Sports,Medium
CUST_07781,30,49060,45,8,179,23,Clothing,High
CUST_07782,47,27799,51,5,60,1,Toys,Low
CUST_07783,36,25685,57,6,217,1,Books,High
CUST_07784,66,55577,60,6,104,55,Books,High
CUST_07785,37,26880,40,1,235,3,Toys,Medium
CUST_07786,35,74628,72,17,44,27,Toys,Low
CUST_07787,36,18459,37,1,86,19,Toys,High
CUST_07788,27,23137,37,1,16,61,Sports,High
CUST_07789,34,73705,50,1,95,28,Books,Medium
CUST_07790,48,31463,67,2,196,7,Home & Garden,High
CUST_07791,36,34156,28,1,17,16,Home & Garden,Low
CUST_07792,25,50147,45,3,57,11,Home & Garden,High
CUST_07793,23,64821,31,2,37,25,Clothing,High
CUST_07794,29,49261,42,1,91,130,Toys,High
CUST_07795,35,41924,35,5,74,15,Toys,High
CUST_07796,49,54194,51,2,51,1,Books,Low
CUST_07797,18,44559,16,11,69,22,Electronics,High
CUST_07798,31,62477,62,4,32,31,Sports,Low
CUST_07799,36,151516,67,1,54,8,Books,High
CUST_07800,18,46754,25,4,196,24,Clothing,Low
CUST_07801,24,23625,51,5,170,13,Electronics,Medium
CUST_07802,26,61045,72,7,66,6,Toys,Medium
CUST_07803,25,33754,22,1,50,3,Sports,High
CUST_07804,37,42983,87,1,207,6,Electronics,Medium
CUST_07805,33,43622,56,1,74,48,Sports,Medium
CUST_07806,28,27151,36,3,164,61,Home & Garden,Low
CUST_07807,40,30169,38,6,123,42,Toys,Low
CUST_07808,55,15000,53,11,25,79,Toys,Medium
CUST_07809,54,34519,47,3,199,6,Toys,Low
CUST_07810,18,48069,62,1,266,24,Sports,Medium
CUST_07811,41,36582,39,11,150,63,Sports,High
CUST_07812,32,28853,38,1,147,1,Clothing,High
CUST_07813,36,43851,55,1,39,1,Clothing,Medium
CUST_07814,30,22668,36,1,69,1,Clothing,High
CUST_07815,36,21397,44,16,117,13,Books,Low
CUST_07816,36,47236,68,1,87,20,Home & Garden,Medium
CUST_07817,28,48554,16,1,167,72,Home & Garden,Medium
CUST_07818,24,46888,54,1,340,8,Sports,Low
CUST_07819,29,31248,62,2,106,35,Clothing,Medium
CUST_07820,37,62742,73,5,50,21,Toys,Low
CUST_07821,42,20704,51,2,85,1,Toys,Low
CUST_07822,45,31303,47,1,413,8,Home & Garden,High
CUST_07823,29,52780,25,2,39,43,Home & Garden,Medium
CUST_07824,38,55814,41,1,205,1,Sports,Low
CUST_07825,46,24681,69,1,44,6,Sports,Low
CUST_07826,48,106010,29,3,91,38,Electronics,Low
CUST_07827,34,34021,8,4,187,107,Electronics,High
CUST_07828,32,37945,74,2,110,29,Sports,Medium
CUST_07829,37,59222,44,1,160,25,Electronics,High
CUST_07830,21,78902,68,1,270,1,Home & Garden,Low
CUST_07831,32,37450,29,3,94,4,Sports,Medium
CUST_07832,43,65292,49,1,48,1,Sports,Medium
CUST_07833,42,28909,39,3,133,43,Clothing,Medium
CUST_07834,31,83634,57,17,87,21,Home & Garden,Low
CUST_07835,37,37023,52,1,76,85,Home & Garden,High
CUST_07836,25,42498,64,9,103,12,Books,Medium
CUST_07837,43,30534,45,5,39,26,Books,Medium
CUST_07838,34,40456,71,6,98,17,Clothing,Medium
CUST_07839,31,25205,35,1,93,10,Books,Low
CUST_07840,30,35199,68,1,87,59,Electronics,Low
CUST_07841,34,36627,74,2,117,70,Sports,Medium
CUST_07842,29,21419,55,2,40,29,Toys,Low
CUST_07843,42,27293,32,1,42,65,Electronics,Low
CUST_07844,30,15000,11,6,216,10,Home & Garden,Low
CUST_07845,54,19529,45,28,43,7,Books,Medium
CUST_07846,52,36061,28,2,121,12,Toys,Medium
CUST_07847,24,58673,39,20,497,23,Electronics,Medium
CUST_07848,35,30378,94,10,88,24,Home & Garden,High
CUST_07849,27,35764,45,1,93,14,Books,Medium
CUST_07850,31,64915,21,1,103,32,Sports,Medium
CUST_07851,59,55083,37,31,366,72,Sports,Medium
CUST_07852,31,54686,69,6,118,28,Books,High
CUST_07853,39,38546,54,4,118,12,Sports,Medium
CUST_07854,41,28422,63,1,94,7,Clothing,High
CUST_07855,22,44261,87,3,26,20,Books,Medium
CUST_07856,24,68958,48,3,80,1,Clothing,Medium
CUST_07857,20,89655,80,5,99,15,Books,Medium
CUST_07858,24,120933,63,5,307,18,Clothing,Medium
CUST_07859,18,78030,38,13,268,12,Sports,Low
CUST_07860,41,37117,78,6,43,40,Sports,Medium
CUST_07861,59,19906,54,7,145,11,Electronics,Medium
CUST_07862,36,49069,76,4,82,36,Home & Garden,Low
CUST_07863,18,62836,46,2,225,26,Clothing,Medium
CUST_07864,27,15000,13,10,85,32,Toys,Low
CUST_07865,29,17334,6,20,70,1,Books,Low
CUST_07866,22,28899,60,1,51,58,Sports,Low
CUST_07867,45,24724,39,9,63,25,Sports,High
CUST_07868,44,16243,13,11,86,1,Books,High
CUST_07869,21,43915,60,6,37,11,Home & Garden,Medium
CUST_07870,43,67548,66,1,81,14,Books,Low
CUST_07871,53,33050,51,5,37,24,Toys,Low
CUST_07872,57,15834,47,5,135,1,Clothing,High
CUST_07873,69,40261,65,4,230,17,Clothing,High
CUST_07874,24,20848,46,2,124,37,Toys,High
CUST_07875,68,21931,43,11,77,12,Toys,High
CUST_07876,30,58680,26,6,105,68,Electronics,Medium
CUST_07877,27,66178,23,3,63,3,Toys,Medium
CUST_07878,38,31424,50,1,166,18,Toys,Medium
CUST_07879,28,52341,34,1,186,2,Books,Low
CUST_07880,39,21223,83,10,143,17,Sports,High
CUST_07881,19,47313,51,2,296,1,Electronics,High
CUST_07882,32,29973,28,14,162,4,Books,Low
CUST_07883,50,18717,55,1,272,5,Books,High
CUST_07884,34,23073,47,1,85,34,Sports,Medium
CUST_07885,36,44579,58,2,55,43,Home & Garden,Medium
CUST_07886,40,17321,58,2,107,192,Books,Low
CUST_07887,49,31544,35,17,651,1,Electronics,Medium
CUST_07888,18,61957,55,7,122,31,Sports,Medium
CUST_07889,42,28384,90,1,22,97,Clothing,Low
CUST_07890,31,16803,35,5,338,4,Home & Garden,High
CUST_07891,36,31618,41,8,89,72,Sports,Low
CUST_07892,47,50961,24,2,40,7,Electronics,Low
CUST_07893,20,18980,75,9,77,21,Books,Low
CUST_07894,22,65744,48,1,83,28,Electronics,Low
CUST_07895,18,53192,19,15,140,35,Toys,Medium
CUST_07896,28,43263,25,3,65,34,Books,Low
CUST_07897,50,48468,32,2,73,15,Sports,Medium
CUST_07898,33,38699,75,5,89,43,Home & Garden,Medium
CUST_07899,18,42921,52,11,66,27,Sports,High
CUST_07900,29,37636,46,13,218,1,Toys,High
CUST_07901,18,56469,35,1,35,27,Toys,Medium
CUST_07902,21,69316,50,1,90,34,Electronics,Medium
CUST_07903,39,24090,37,1,44,14,Electronics,Low
CUST_07904,20,25567,76,3,74,8,Clothing,Medium
CUST_07905,48,29862,53,1,139,18,Clothing,Low
CUST_07906,34,26785,29,16,76,1,Books,Medium
CUST_07907,36,64017,35,2,32,19,Toys,High
CUST_07908,31,17157,83,4,59,39,Electronics,High
CUST_07909,44,47636,45,6,207,52,Clothing,Low
CUST_07910,44,72645,80,5,358,16,Toys,High
CUST_07911,39,27190,54,2,33,24,Clothing,Low
CUST_07912,41,75813,58,2,189,7,Sports,Low
CUST_07913,32,64774,39,9,23,23,Books,Medium
CUST_07914,41,30496,66,1,340,6,Home & Garden,High
CUST_07915,30,54687,26,5,190,70,Sports,High
CUST_07916,35,24021,35,30,145,3,Books,Medium
CUST_07917,31,20934,57,1,46,3,Books,Medium
CUST_07918,29,28799,44,1,31,14,Sports,High
CUST_07919,26,71335,50,18,46,5,Clothing,Medium
CUST_07920,40,28878,60,1,26,15,Clothing,High
CUST_07921,50,37080,49,1,48,3,Toys,Medium
CUST_07922,49,21978,51,3,69,46,Home & Garden,Low
CUST_07923,19,56012,86,1,153,3,Home & Garden,Low
CUST_07924,50,55035,10,9,175,142,Books,Low
CUST_07925,31,25536,40,3,241,39,Toys,Low
CUST_07926,42,15000,46,2,101,58,Home & Garden,Low
CUST_07927,24,30307,68,3,67,13,Sports,Low
CUST_07928,36,45309,65,1,78,23,Toys,High
CUST_07929,38,36076,1,1,150,36,Home & Garden,Medium
CUST_07930,18,37806,72,1,85,44,Electronics,Low
CUST_07931,42,43250,52,1,29,36,Books,Low
CUST_07932,51,28128,64,2,72,20,Electronics,Medium
CUST_07933,32,19386,39,3,71,114,Books,Low
CUST_07934,51,52549,62,1,97,1,Books,Low
CUST_07935,32,23331,58,1,40,86,Sports,High
CUST_07936,45,19914,47,14,66,26,Clothing,Medium
CUST_07937,18,46631,82,5,65,2,Home & Garden,Medium
CUST_07938,64,20891,96,1,251,1,Electronics,Low
CUST_07939,52,24122,49,1,94,30,Home & Garden,High
CUST_07940,31,80040,17,5,75,40,Books,High
CUST_07941,18,80360,60,5,169,12,Electronics,High
CUST_07942,38,65882,35,7,288,128,Electronics,Low
CUST_07943,18,53086,56,6,1075,25,Toys,Low
CUST_07944,40,64744,58,2,113,5,Books,High
CUST_07945,39,96887,53,16,38,1,Home & Garden,Low
CUST_07946,23,62759,29,7,46,9,Electronics,Medium
CUST_07947,48,41177,21,3,60,13,Home & Garden,High
CUST_07948,44,56188,28,3,49,38,Electronics,High
CUST_07949,46,28782,48,1,39,95,Clothing,Low
CUST_07950,35,39071,78,7,424,37,Sports,Low
CUST_07951,18,39950,44,1,17,5,Toys,Medium
CUST_07952,46,33892,72,1,255,73,Books,High
CUST_07953,31,31025,11,1,30,35,Sports,Medium
CUST_07954,18,69142,59,1,343,3,Toys,High
CUST_07955,51,22550,82,1,177,9,Home & Garden,Medium
CUST_07956,60,39100,32,3,65,68,Toys,Low
CUST_07957,34,19059,46,1,70,16,Sports,Medium
CUST_07958,60,15000,52,13,100,14,Sports,Low
CUST_07959,36,66012,64,10,78,1,Sports,Low
CUST_07960,30,69074,27,12,32,28,Sports,Medium
CUST_07961,27,28489,25,1,182,13,Books,Medium
CUST_07962,54,37246,63,1,92,4,Clothing,Medium
CUST_07963,25,31424,60,9,59,2,Toys,Low
CUST_07964,43,31441,30,4,73,8,Clothing,High
CUST_07965,28,28452,62,2,62,4,Sports,Low
CUST_07966,29,45708,47,7,122,52,Clothing,High
CUST_07967,47,30014,32,9,146,1,Clothing,High
CUST_07968,30,44690,33,4,24,32,Books,Low
CUST_07969,30,83604,44,7,146,6,Sports,Medium
CUST_07970,48,44124,100,3,82,37,Home & Garden,Medium
CUST_07971,54,38653,54,2,59,43,Sports,Medium
CUST_07972,42,27289,33,1,139,6,Clothing,Medium
CUST_07973,27,36055,34,4,91,7,Home & Garden,High
CUST_07974,28,15752,62,1,33,79,Toys,Low
CUST_07975,35,78420,48,6,75,7,Clothing,Medium
CUST_07976,38,22493,49,1,85,39,Clothing,Medium
CUST_07977,23,15000,41,5,82,5,Electronics,Low
CUST_07978,43,34465,25,4,69,37,Electronics,Medium
CUST_07979,36,43352,51,4,96,81,Toys,Low
CUST_07980,18,70421,91,16,43,8,Electronics,Medium
CUST_07981,23,41043,47,4,26,54,Clothing,Low
CUST_07982,28,57684,48,1,109,52,Toys,High
CUST_07983,34,57809,62,4,33,4,Sports,Medium
CUST_07984,57,55049,49,4,201,41,Toys,Medium
CUST_07985,37,20602,32,1,386,58,Sports,Low
CUST_07986,24,46885,40,17,111,4,Clothing,Low
CUST_07987,37,18169,39,12,150,12,Electronics,Low
CUST_07988,30,98439,66,1,26,31,Clothing,Low
CUST_07989,38,51473,37,4,113,37,Toys,Medium
CUST_07990,41,26571,26,1,67,31,Sports,Medium
CUST_07991,49,43823,72,4,67,23,Sports,Medium
CUST_07992,34,21910,67,10,84,7,Toys,Medium
CUST_07993,54,16691,56,6,339,21,Books,Medium
CUST_07994,45,56296,36,4,136,1,Sports,Low
CUST_07995,26,22238,1,1,386,35,Books,High
CUST_07996,61,33173,94,4,32,32,Clothing,High
CUST_07997,38,40246,96,2,92,109,Sports,Medium
CUST_07998,24,33149,52,7,288,11,Books,Medium
CUST_07999,54,21719,53,15,88,1,Sports,High
CUST_08000,59,37434,34,8,92,2,Books,High
CUST_08001,34,39105,4,1,269,6,Sports,Medium
CUST_08002,28,56142,45,1,322,4,Sports,Medium
CUST_08003,32,123308,8,25,217,11,Home & Garden,Medium
CUST_08004,43,15000,65,1,171,38,Clothing,Medium
CUST_08005,50,24361,56,1,146,40,Clothing,Low
CUST_08006,41,40597,33,3,157,75,Sports,Low
CUST_08007,36,60197,66,1,61,4,Books,High
CUST_08008,52,43181,73,1,41,25,Electronics,High
CUST_08009,31,63671,50,3,66,15,Books,Low
CUST_08010,47,17328,45,1,61,7,Sports,Medium
CUST_08011,31,30982,48,4,138,56,Toys,Low
CUST_08012,40,75418,85,4,33,33,Clothing,Low
CUST_08013,33,23620,51,6,30,13,Toys,High
CUST_08014,34,15000,61,2,107,39,Books,Low
CUST_08015,30,24139,88,5,65,53,Home & Garden,Medium
CUST_08016,51,45191,30,3,220,14,Sports,Low
CUST_08017,26,35052,1,11,36,1,Books,Medium
CUST_08018,26,19102,51,7,60,71,Books,Medium
CUST_08019,60,25317,63,1,230,25,Home & Garden,High
CUST_08020,46,18670,32,5,180,148,Electronics,High
CUST_08021,18,19801,60,11,66,14,Electronics,Medium
CUST_08022,28,23400,76,1,300,9,Books,Low
CUST_08023,18,38282,14,2,81,56,Sports,Medium
CUST_08024,23,15000,29,6,142,18,Toys,Low
CUST_08025,18,71888,57,10,66,53,Home & Garden,High
CUST_08026,33,34483,30,1,44,4,Electronics,Medium
CUST_08027,21,20882,40,3,224,158,Books,Low
CUST_08028,35,22319,56,1,37,37,Sports,Low
CUST_08029,18,26439,26,1,94,86,Toys,High
CUST_08030,35,36429,12,2,47,36,Electronics,High
CUST_08031,30,39170,40,6,92,16,Clothing,Medium
CUST_08032,53,32961,55,1,110,15,Toys,Low
CUST_08033,51,24891,65,1,165,47,Toys,Medium
CUST_08034,44,36116,24,4,107,28,Books,Medium
CUST_08035,31,15000,32,4,51,66,Home & Garden,Low
CUST_08036,58,19777,65,1,32,26,Sports,Medium
CUST_08037,18,25897,25,2,76,29,Books,Medium
CUST_08038,18,18562,30,5,82,3,Electronics,Medium
CUST_08039,33,32553,78,1,106,1,Books,Medium
CUST_08040,62,18600,41,1,72,58,Books,High
CUST_08041,32,85520,26,2,57,104,Electronics,High
CUST_08042,32,17521,52,1,55,18,Clothing,Medium
CUST_08043,18,77313,62,5,41,3,Sports,Medium
CUST_08044,46,15000,59,1,98,54,Toys,Medium
CUST_08045,46,98968,47,1,52,12,Toys,Low
CUST_08046,44,48630,34,1,44,3,Toys,High
CUST_08047,27,53949,82,10,132,38,Toys,High
CUST_08048,26,18349,70,1,32,59,Electronics,Medium
CUST_08049,19,30904,37,4,33,1,Toys,Low
CUST_08050,36,31929,49,5,63,6,Toys,Medium
CUST_08051,22,34531,33,11,38,1,Books,High
CUST_08052,20,68617,53,1,22,90,Books,Medium
CUST_08053,29,51310,52,3,57,4,Home & Garden,Medium
CUST_08054,29,33427,56,3,92,9,Books,Medium
CUST_08055,28,59847,78,1,42,1,Electronics,High
CUST_08056,40,65615,64,1,158,16,Home & Garden,High
CUST_08057,35,27337,34,10,219,32,Books,Medium
CUST_08058,31,26940,28,1,155,3,Electronics,Low
CUST_08059,37,107028,55,1,106,16,Sports,Medium
CUST_08060,23,32211,64,5,49,112,Sports,Low
CUST_08061,36,26331,93,5,57,28,Books,Medium
CUST_08062,36,33615,23,4,54,66,Sports,Low
CUST_08063,18,62145,67,3,59,5,Books,Medium
CUST_08064,46,52009,39,1,95,4,Toys,Low
CUST_08065,24,34105,85,3,275,37,Home & Garden,High
CUST_08066,36,49305,42,1,34,6,Sports,Low
CUST_08067,48,41156,73,2,75,4,Home & Garden,High
CUST_08068,46,33822,100,1,87,24,Home & Garden,High
CUST_08069,35,31256,59,5,97,22,Home & Garden,High
CUST_08070,30,39105,34,1,128,13,Clothing,High
CUST_08071,46,29493,38,3,78,1,Electronics,Low
CUST_08072,43,37621,30,13,157,39,Toys,Medium
CUST_08073,27,35427,36,5,206,19,Books,Medium
CUST_08074,25,17583,35,6,296,10,Toys,Medium
CUST_08075,18,27871,98,6,35,4,Home & Garden,Medium
CUST_08076,36,31914,34,1,69,122,Toys,Low
CUST_08077,34,92028,52,2,83,6,Books,High
CUST_08078,48,33523,58,1,60,85,Home & Garden,High
CUST_08079,39,41631,57,2,81,2,Electronics,Medium
CUST_08080,51,106474,86,6,80,81,Toys,Medium
