customer_id,age,annual_income,spending_score,purchase_frequency,avg_order_value,last_purchase_days,preferred_category,engagement_level
CUST_02639,22,47724,33,1,122,1,Electronics,High
CUST_02640,39,30355,76,13,66,1,Toys,Low
CUST_02641,56,17587,34,1,130,107,Clothing,High
CUST_02642,32,32842,57,6,123,5,Books,Medium
CUST_02643,24,32275,46,15,68,60,Clothing,High
CUST_02644,27,61352,29,3,27,11,Books,Medium
CUST_02645,21,42391,68,3,48,1,Home & Garden,Medium
CUST_02646,25,81320,37,1,269,8,Toys,Low
CUST_02647,30,66088,15,2,27,21,Sports,Low
CUST_02648,18,28904,1,9,226,3,Books,Medium
CUST_02649,35,15000,32,1,26,76,Sports,Medium
CUST_02650,45,72604,77,12,52,69,Home & Garden,Medium
CUST_02651,24,71660,75,5,69,4,Clothing,High
CUST_02652,53,18340,35,2,313,40,Sports,Medium
CUST_02653,41,77235,42,3,91,18,Books,Medium
CUST_02654,47,43961,40,1,77,120,Home & Garden,High
CUST_02655,27,39353,23,1,46,1,Books,High
CUST_02656,45,81421,31,1,129,19,Home & Garden,Medium
CUST_02657,21,71135,69,2,62,10,Toys,Low
CUST_02658,45,50295,60,12,76,38,Toys,Low
CUST_02659,37,46009,55,2,70,3,Toys,Low
CUST_02660,41,49424,23,3,148,29,Toys,High
CUST_02661,20,29731,52,1,153,88,Toys,Medium
CUST_02662,24,35328,3,6,48,18,Home & Garden,High
CUST_02663,42,23128,66,4,58,18,Books,High
CUST_02664,23,30744,55,2,54,20,Sports,Low
CUST_02665,40,30232,23,14,102,16,Clothing,Medium
CUST_02666,18,26432,82,11,169,17,Clothing,High
CUST_02667,45,38885,14,5,103,18,Home & Garden,Low
CUST_02668,20,30884,60,12,19,187,Books,Low
CUST_02669,41,46682,61,4,153,3,Home & Garden,Medium
CUST_02670,42,16136,25,8,35,10,Clothing,Medium
CUST_02671,26,34314,49,2,54,7,Home & Garden,Low
CUST_02672,41,38784,17,1,103,23,Home & Garden,Medium
CUST_02673,38,31091,1,25,84,1,Toys,Low
CUST_02674,28,33316,28,1,165,76,Clothing,Low
CUST_02675,22,16438,37,1,58,22,Toys,Low
CUST_02676,18,43401,62,1,45,67,Toys,Low
CUST_02677,39,50201,51,2,72,12,Sports,Low
CUST_02678,18,46479,51,1,178,4,Home & Garden,Medium
CUST_02679,36,61044,29,4,139,6,Sports,High
CUST_02680,31,40165,39,28,95,19,Home & Garden,High
CUST_02681,43,46135,31,1,227,1,Books,High
CUST_02682,31,39263,25,7,200,45,Toys,High
CUST_02683,31,51214,38,1,156,46,Home & Garden,High
CUST_02684,43,16504,51,1,39,36,Home & Garden,High
CUST_02685,39,23230,38,5,155,67,Electronics,High
CUST_02686,38,80293,43,10,78,23,Books,High
CUST_02687,40,15000,63,1,68,19,Toys,Medium
CUST_02688,18,33857,39,2,55,22,Books,Low
CUST_02689,44,65260,23,1,79,6,Sports,Low
CUST_02690,42,34660,61,11,58,21,Sports,High
CUST_02691,22,29658,55,1,101,23,Home & Garden,Low
CUST_02692,32,38743,56,2,79,43,Clothing,High
CUST_02693,34,30437,62,11,105,12,Home & Garden,Medium
CUST_02694,33,36880,59,4,132,2,Electronics,Low
CUST_02695,39,25804,50,13,73,27,Home & Garden,Medium
CUST_02696,52,63217,97,13,53,46,Toys,High
CUST_02697,47,73986,24,3,22,104,Electronics,Low
CUST_02698,19,33972,38,4,154,2,Home & Garden,Low
CUST_02699,42,18155,69,1,95,41,Sports,High
CUST_02700,50,27947,52,23,79,27,Toys,High
CUST_02701,39,33123,65,1,204,1,Home & Garden,Medium
CUST_02702,48,46759,53,7,36,38,Toys,Medium
CUST_02703,59,21938,77,1,93,1,Sports,High
CUST_02704,47,24721,29,1,45,46,Clothing,High
CUST_02705,37,46879,76,1,142,38,Clothing,Low
CUST_02706,47,58072,73,4,18,34,Books,Low
CUST_02707,36,26614,25,1,158,3,Home & Garden,High
CUST_02708,35,18646,62,1,153,75,Books,High
CUST_02709,30,187598,49,1,47,68,Toys,Medium
CUST_02710,53,53725,37,1,94,69,Home & Garden,Medium
CUST_02711,25,31777,12,3,47,13,Clothing,Low
CUST_02712,53,56078,29,2,121,20,Electronics,Medium
CUST_02713,40,34124,64,1,159,3,Books,Low
CUST_02714,18,56026,66,3,44,1,Toys,Low
CUST_02715,39,39328,45,7,36,1,Books,Medium
CUST_02716,18,38011,66,4,193,25,Clothing,Medium
CUST_02717,42,34310,68,18,350,11,Clothing,Medium
CUST_02718,45,17611,53,1,127,25,Electronics,Medium
CUST_02719,27,95707,35,8,134,26,Toys,High
CUST_02720,36,22679,58,3,71,71,Books,High
CUST_02721,58,18397,59,3,102,64,Clothing,High
CUST_02722,28,32649,63,3,115,38,Toys,Medium
CUST_02723,22,22454,67,1,79,51,Clothing,High
CUST_02724,52,35388,22,1,231,1,Electronics,High
CUST_02725,58,51219,39,4,101,1,Electronics,High
CUST_02726,35,59733,12,1,111,18,Sports,Medium
CUST_02727,47,54576,64,4,80,31,Home & Garden,Medium
CUST_02728,51,31169,45,6,86,47,Toys,High
CUST_02729,26,37227,58,2,211,17,Sports,Low
CUST_02730,29,44530,20,1,99,84,Electronics,High
CUST_02731,49,15079,78,1,101,50,Toys,High
CUST_02732,55,48305,26,1,102,3,Clothing,High
CUST_02733,41,17524,65,1,69,17,Electronics,Medium
CUST_02734,24,100727,52,1,33,158,Books,Low
CUST_02735,58,29665,46,1,270,15,Clothing,Low
CUST_02736,28,33109,44,1,190,14,Sports,Medium
CUST_02737,30,24714,37,1,215,10,Toys,High
CUST_02738,39,26503,75,26,42,19,Sports,Low
CUST_02739,53,113215,50,23,247,39,Sports,Low
CUST_02740,45,58115,24,1,356,1,Toys,Medium
CUST_02741,39,16737,42,1,187,54,Clothing,Medium
CUST_02742,40,77042,52,3,285,74,Home & Garden,Medium
CUST_02743,35,65947,67,1,157,45,Home & Garden,Low
CUST_02744,41,31552,37,3,49,74,Home & Garden,Low
CUST_02745,18,42334,39,2,128,2,Toys,High
CUST_02746,31,36045,50,1,44,17,Electronics,Low
CUST_02747,37,97371,67,8,59,2,Electronics,Low
CUST_02748,21,24388,22,8,112,54,Toys,Low
CUST_02749,39,39065,60,22,102,91,Books,High
CUST_02750,32,29317,40,1,124,10,Clothing,Medium
CUST_02751,56,17738,43,10,25,22,Books,Medium
CUST_02752,53,108642,90,3,80,10,Toys,Low
CUST_02753,29,20114,46,4,132,14,Toys,Medium
CUST_02754,33,40540,65,11,151,19,Electronics,Medium
CUST_02755,34,15209,64,14,159,46,Clothing,Low
CUST_02756,29,29746,26,6,107,4,Sports,High
CUST_02757,37,44845,13,2,69,5,Clothing,High
CUST_02758,25,24043,66,3,127,6,Electronics,High
CUST_02759,21,48698,28,4,72,1,Sports,Medium
CUST_02760,42,31744,16,8,169,30,Sports,Medium
CUST_02761,42,64863,70,5,121,6,Clothing,Medium
CUST_02762,25,71745,29,2,86,17,Toys,Low
CUST_02763,45,27082,34,2,52,34,Home & Garden,Low
CUST_02764,27,37735,89,1,197,17,Electronics,Medium
CUST_02765,38,39804,16,12,133,70,Electronics,Medium
CUST_02766,44,49497,24,1,392,43,Home & Garden,Low
CUST_02767,34,36577,40,4,130,9,Books,Medium
CUST_02768,40,39938,45,10,137,4,Books,Medium
CUST_02769,28,32154,32,2,32,67,Electronics,High
CUST_02770,32,38469,26,8,111,15,Home & Garden,High
CUST_02771,32,69492,80,8,72,14,Home & Garden,Low
CUST_02772,26,50163,55,1,160,49,Sports,High
CUST_02773,32,51566,61,2,113,1,Toys,High
CUST_02774,18,52132,47,5,179,17,Books,High
CUST_02775,29,33627,55,2,400,37,Books,High
CUST_02776,31,42591,68,3,51,56,Sports,Low
CUST_02777,31,21108,30,4,174,64,Clothing,High
CUST_02778,32,68487,55,1,145,18,Books,Low
CUST_02779,34,15000,63,2,359,56,Sports,High
CUST_02780,40,34767,80,1,147,1,Home & Garden,Medium
CUST_02781,45,64244,88,1,137,10,Clothing,Medium
CUST_02782,27,18362,51,3,163,1,Electronics,Low
CUST_02783,20,44350,72,4,171,5,Home & Garden,Medium
CUST_02784,22,25838,1,1,249,38,Clothing,High
CUST_02785,29,30200,81,7,50,1,Toys,High
CUST_02786,30,58277,35,2,68,22,Sports,Medium
CUST_02787,25,40095,45,12,303,16,Toys,Medium
CUST_02788,19,15000,58,2,22,3,Home & Garden,High
CUST_02789,29,22287,46,1,84,34,Toys,Low
CUST_02790,37,59140,53,7,99,35,Clothing,High
CUST_02791,42,45454,81,4,79,38,Electronics,Low
CUST_02792,28,87035,42,2,272,43,Toys,High
CUST_02793,30,84231,28,2,125,11,Home & Garden,High
CUST_02794,23,30603,86,1,68,154,Home & Garden,Low
CUST_02795,34,126958,60,2,57,2,Books,High
CUST_02796,24,36762,88,1,109,31,Toys,Medium
CUST_02797,41,22441,67,3,203,105,Clothing,High
CUST_02798,18,26454,23,11,99,7,Clothing,Low
CUST_02799,30,15000,62,7,81,9,Books,High
CUST_02800,38,81105,30,1,55,25,Toys,Medium
CUST_02801,37,80610,50,10,116,45,Sports,Medium
CUST_02802,67,21856,48,3,112,11,Sports,Medium
CUST_02803,39,32404,17,1,54,54,Books,High
CUST_02804,22,38093,33,6,184,8,Home & Garden,Low
CUST_02805,33,22467,94,1,297,62,Electronics,High
CUST_02806,18,15099,54,1,93,8,Sports,Medium
CUST_02807,34,32689,46,1,111,28,Toys,High
CUST_02808,25,30929,86,3,41,13,Electronics,Low
CUST_02809,45,29905,42,1,150,11,Clothing,High
CUST_02810,28,40593,48,7,124,13,Clothing,High
CUST_02811,33,74217,69,3,71,20,Sports,Low
CUST_02812,27,31208,41,2,53,55,Home & Garden,High
CUST_02813,55,39546,35,1,328,42,Clothing,Medium
CUST_02814,31,52231,4,8,117,17,Electronics,Medium
CUST_02815,56,47909,31,3,47,9,Home & Garden,Low
CUST_02816,44,26709,31,2,163,57,Sports,Low
CUST_02817,40,38108,53,7,105,61,Clothing,High
CUST_02818,39,47751,37,1,93,18,Sports,Medium
CUST_02819,39,20657,93,2,178,35,Home & Garden,Low
CUST_02820,18,68307,28,4,14,13,Home & Garden,Medium
CUST_02821,31,74294,78,3,25,4,Home & Garden,High
CUST_02822,45,25301,54,1,236,11,Books,Medium
CUST_02823,34,40008,66,1,82,34,Toys,Low
CUST_02824,18,50068,64,1,66,44,Books,Medium
CUST_02825,34,27644,5,24,35,57,Electronics,High
CUST_02826,55,46203,49,1,103,1,Home & Garden,High
CUST_02827,49,39404,44,1,112,19,Toys,Medium
CUST_02828,34,17431,27,8,246,9,Home & Garden,Low
CUST_02829,46,45687,59,2,116,34,Toys,High
CUST_02830,30,20950,84,2,72,8,Clothing,High
CUST_02831,18,58081,1,3,119,25,Electronics,High
CUST_02832,23,25962,39,4,195,37,Toys,Medium
CUST_02833,53,33501,25,4,167,44,Electronics,Medium
CUST_02834,31,72123,51,1,139,9,Sports,Low
CUST_02835,32,46545,43,8,109,2,Home & Garden,High
CUST_02836,31,21168,37,1,59,7,Clothing,High
CUST_02837,57,21862,63,1,43,27,Sports,Low
CUST_02838,54,26912,82,1,39,1,Toys,Low
CUST_02839,61,44237,100,7,118,5,Books,High
CUST_02840,33,43440,35,4,127,161,Toys,Low
CUST_02841,38,23824,13,7,193,14,Home & Garden,Medium
CUST_02842,18,20259,61,5,133,20,Toys,Medium
CUST_02843,52,41805,82,1,187,1,Electronics,High
CUST_02844,20,33159,66,1,82,26,Toys,Low
CUST_02845,37,106788,82,3,154,11,Home & Garden,Medium
CUST_02846,21,36986,45,1,44,22,Home & Garden,Medium
CUST_02847,27,89960,37,1,86,22,Books,High
CUST_02848,24,20227,52,10,24,102,Clothing,Medium
CUST_02849,27,16537,43,6,92,9,Clothing,High
CUST_02850,28,20742,63,2,212,25,Clothing,Medium
CUST_02851,28,65812,69,7,94,14,Sports,High
CUST_02852,45,87382,70,4,149,16,Clothing,Medium
CUST_02853,21,24560,60,1,108,1,Sports,High
CUST_02854,37,28845,54,2,60,34,Toys,Low
CUST_02855,49,20241,65,1,78,6,Books,Medium
CUST_02856,28,15000,10,1,205,18,Home & Garden,Low
CUST_02857,26,52010,54,1,148,17,Sports,Low
CUST_02858,32,40599,51,14,58,18,Toys,Medium
CUST_02859,49,36506,54,3,34,14,Books,Medium
CUST_02860,37,18033,48,9,104,8,Sports,Medium
CUST_02861,28,82452,58,1,59,17,Books,Medium
CUST_02862,40,28235,38,1,79,1,Toys,Low
CUST_02863,21,47420,72,10,32,8,Clothing,Medium
CUST_02864,43,17548,59,3,186,46,Clothing,High
CUST_02865,39,33015,53,11,84,55,Toys,High
CUST_02866,31,42011,36,1,93,37,Books,Medium
CUST_02867,24,42767,66,12,50,30,Electronics,High
CUST_02868,24,39234,54,2,74,50,Books,High
CUST_02869,41,46502,34,1,98,4,Sports,Low
CUST_02870,49,20634,48,5,58,22,Books,Medium
CUST_02871,27,40082,62,7,77,3,Toys,High
CUST_02872,40,38440,61,1,237,45,Home & Garden,Medium
CUST_02873,18,40775,59,21,26,22,Electronics,Medium
CUST_02874,27,37653,51,5,102,49,Books,Medium
CUST_02875,34,19213,70,1,51,48,Electronics,Medium
CUST_02876,24,18790,74,1,229,18,Electronics,High
CUST_02877,23,15000,64,2,79,20,Books,Medium
CUST_02878,26,54653,38,1,43,1,Books,Low
CUST_02879,38,54930,28,3,77,22,Clothing,Medium
CUST_02880,32,55368,39,7,114,33,Books,Medium
CUST_02881,18,42336,89,5,628,7,Books,Medium
CUST_02882,18,15000,55,2,20,129,Clothing,Low
CUST_02883,27,21734,92,1,38,110,Clothing,Low
CUST_02884,40,39545,47,15,224,9,Home & Garden,Low
CUST_02885,18,38861,44,1,31,37,Books,Low
CUST_02886,29,32487,48,1,90,1,Sports,Medium
CUST_02887,28,43671,48,5,64,32,Electronics,Medium
CUST_02888,51,36527,34,7,57,29,Toys,High
CUST_02889,30,38575,27,20,79,51,Clothing,High
CUST_02890,39,26382,60,17,71,10,Toys,High
CUST_02891,36,59338,71,12,188,63,Books,High
CUST_02892,18,29278,98,2,228,58,Sports,Medium
CUST_02893,44,18670,41,1,121,33,Electronics,Low
CUST_02894,37,24698,42,4,76,19,Books,Medium
CUST_02895,41,30508,34,1,107,28,Sports,Low
CUST_02896,75,59694,72,1,158,39,Electronics,Medium
CUST_02897,18,35556,66,1,181,110,Sports,Low
CUST_02898,55,33087,32,1,116,3,Clothing,Low
CUST_02899,31,19451,31,3,262,11,Books,High
CUST_02900,38,53784,69,2,58,45,Sports,Low
CUST_02901,34,26213,57,2,199,15,Sports,Medium
CUST_02902,29,34543,65,8,147,33,Books,High
CUST_02903,28,76121,32,5,58,4,Electronics,Low
CUST_02904,38,46834,12,13,105,37,Books,Low
CUST_02905,18,16088,32,2,111,33,Sports,Low
CUST_02906,44,15000,63,1,81,26,Toys,Medium
CUST_02907,30,35166,92,1,80,43,Home & Garden,Low
CUST_02908,21,19803,41,5,30,63,Toys,High
CUST_02909,29,50225,95,9,55,53,Electronics,Medium
CUST_02910,50,37091,66,1,76,4,Sports,Low
CUST_02911,28,39446,22,10,60,40,Home & Garden,Low
CUST_02912,39,25504,54,3,49,17,Electronics,Medium
CUST_02913,26,86741,67,1,189,12,Toys,High
CUST_02914,44,150436,1,5,83,63,Clothing,Medium
CUST_02915,43,31593,62,3,410,24,Books,Low
CUST_02916,57,43326,73,1,105,20,Electronics,Medium
CUST_02917,32,38128,57,2,186,46,Electronics,High
CUST_02918,43,31893,48,7,77,24,Sports,Medium
CUST_02919,36,23955,46,4,56,58,Home & Garden,Medium
CUST_02920,50,21110,45,1,108,3,Toys,Medium
CUST_02921,26,20582,26,13,222,44,Electronics,Medium
CUST_02922,43,44472,36,1,84,5,Books,High
CUST_02923,32,28005,41,1,123,7,Electronics,Medium
CUST_02924,34,15000,52,2,107,5,Electronics,High
CUST_02925,36,45361,38,11,84,8,Sports,Medium
CUST_02926,38,35627,32,3,87,39,Electronics,High
CUST_02927,33,71206,65,5,44,31,Home & Garden,High
CUST_02928,37,43763,57,18,89,7,Sports,Medium
CUST_02929,53,17338,39,7,142,9,Clothing,High
CUST_02930,46,15000,60,1,110,3,Clothing,Low
CUST_02931,45,25343,40,7,102,16,Toys,Low
CUST_02932,29,26567,51,6,149,14,Toys,Low
CUST_02933,24,58196,69,1,103,4,Toys,Low
CUST_02934,46,36154,37,1,90,53,Sports,High
CUST_02935,45,64013,26,6,150,57,Home & Garden,Low
CUST_02936,52,18724,47,1,99,3,Sports,Low
CUST_02937,27,58843,22,1,76,9,Sports,Medium
CUST_02938,32,52077,44,6,124,39,Sports,Medium
CUST_02939,18,15000,44,10,87,61,Sports,High
CUST_02940,30,70354,1,1,73,2,Electronics,Medium
CUST_02941,46,38052,60,2,100,69,Toys,High
CUST_02942,29,44179,46,4,101,1,Toys,Medium
CUST_02943,42,23565,73,5,41,30,Books,High
CUST_02944,32,68708,54,27,113,1,Clothing,Low
CUST_02945,38,20071,64,5,327,79,Toys,Medium
CUST_02946,21,55052,73,4,45,13,Home & Garden,High
CUST_02947,36,54737,47,22,63,31,Electronics,Low
CUST_02948,18,22312,49,1,630,6,Clothing,High
CUST_02949,32,97898,18,1,50,11,Books,Medium
CUST_02950,18,40772,74,4,221,41,Sports,Low
CUST_02951,49,50359,47,2,76,108,Books,Medium
CUST_02952,44,16923,29,1,93,145,Clothing,High
CUST_02953,40,104701,64,1,82,49,Toys,Low
CUST_02954,53,19687,6,5,121,56,Clothing,Medium
CUST_02955,23,60623,41,10,29,104,Electronics,High
CUST_02956,55,22084,68,1,102,1,Electronics,High
CUST_02957,46,26648,41,3,67,5,Home & Garden,Medium
CUST_02958,32,53872,35,1,24,1,Sports,Medium
CUST_02959,48,60704,41,5,197,20,Toys,High
CUST_02960,21,19232,9,3,20,95,Toys,Low
CUST_02961,25,62644,64,13,405,26,Books,High
CUST_02962,27,61235,47,1,138,24,Sports,Medium
CUST_02963,28,22720,44,3,34,52,Books,Low
CUST_02964,22,80767,44,1,229,79,Sports,Low
CUST_02965,49,17528,50,3,53,35,Clothing,Low
CUST_02966,31,26572,63,9,54,67,Clothing,High
CUST_02967,39,46143,48,12,25,5,Sports,Medium
CUST_02968,28,23699,22,2,49,20,Home & Garden,Low
CUST_02969,18,41436,61,8,53,13,Clothing,High
CUST_02970,38,40967,59,1,159,12,Home & Garden,High
CUST_02971,18,33072,54,1,203,7,Clothing,Low
CUST_02972,34,55061,71,9,37,67,Toys,Medium
CUST_02973,18,32396,50,1,108,17,Electronics,Low
CUST_02974,58,40772,72,1,24,22,Electronics,Medium
CUST_02975,45,64423,78,2,109,9,Toys,High
CUST_02976,36,53924,61,2,408,98,Sports,Medium
CUST_02977,50,53798,35,1,25,28,Books,High
CUST_02978,24,20443,47,8,44,1,Electronics,High
CUST_02979,41,47211,74,2,149,9,Clothing,Medium
CUST_02980,37,23406,20,3,162,220,Clothing,Medium
CUST_02981,38,19135,42,1,46,110,Electronics,Medium
CUST_02982,50,35036,43,3,252,23,Electronics,Low
CUST_02983,43,23106,32,7,50,24,Books,High
CUST_02984,38,53922,67,11,290,69,Electronics,High
CUST_02985,18,54571,57,17,124,36,Sports,Medium
CUST_02986,23,15000,35,2,219,80,Books,Low
CUST_02987,33,24000,62,23,116,19,Toys,High
CUST_02988,36,17502,46,1,142,111,Toys,Medium
CUST_02989,21,28815,32,1,147,23,Electronics,Medium
CUST_02990,63,45596,35,7,200,31,Clothing,Medium
CUST_02991,53,32172,58,1,87,2,Toys,High
CUST_02992,42,27041,68,1,47,28,Electronics,Low
CUST_02993,35,69569,40,12,85,43,Sports,Low
CUST_02994,32,15000,60,7,56,17,Sports,High
CUST_02995,23,67402,81,1,59,20,Clothing,Low
CUST_02996,35,27663,24,7,286,14,Books,High
CUST_02997,38,34924,57,9,139,104,Clothing,Low
CUST_02998,20,27898,66,11,134,19,Electronics,High
CUST_02999,39,78546,48,3,190,4,Clothing,High
CUST_03000,33,19624,74,6,138,1,Books,Medium
CUST_03001,18,36529,93,7,332,44,Home & Garden,Medium
CUST_03002,24,47274,56,5,20,23,Clothing,Low
CUST_03003,30,16228,45,5,44,1,Toys,Low
CUST_03004,57,22926,69,3,55,14,Books,High
CUST_03005,41,33722,66,3,34,73,Home & Garden,High
CUST_03006,18,23310,1,27,97,88,Books,Low
CUST_03007,40,24153,49,2,100,1,Books,High
CUST_03008,18,30487,42,1,358,3,Toys,Medium
CUST_03009,47,50251,57,7,169,1,Home & Garden,Medium
CUST_03010,29,30596,46,1,63,60,Clothing,Low
CUST_03011,33,62268,48,3,127,2,Home & Garden,Medium
CUST_03012,50,22051,32,1,25,3,Clothing,Medium
CUST_03013,19,19419,64,4,99,7,Toys,Medium
CUST_03014,18,95146,83,14,95,74,Books,Medium
CUST_03015,27,26134,33,6,47,34,Clothing,Medium
CUST_03016,47,18855,22,1,78,28,Sports,Low
CUST_03017,18,15198,50,17,55,46,Home & Garden,Low
CUST_03018,18,62165,49,1,46,35,Home & Garden,Low
CUST_03019,29,30618,73,2,144,41,Electronics,High
CUST_03020,41,31988,25,3,185,2,Books,High
CUST_03021,49,33536,39,23,128,26,Books,High
CUST_03022,29,60262,7,1,66,41,Toys,Low
CUST_03023,30,33197,77,5,56,25,Clothing,High
CUST_03024,48,117245,55,2,67,1,Toys,Low
CUST_03025,18,38827,40,1,77,7,Toys,Medium
CUST_03026,30,61752,23,13,48,98,Sports,High
CUST_03027,37,54318,25,4,188,36,Books,Low
CUST_03028,40,35659,58,7,78,34,Sports,Medium
CUST_03029,28,27079,27,1,153,32,Electronics,Low
CUST_03030,35,42872,52,7,33,4,Home & Garden,Medium
CUST_03031,18,46866,90,8,55,1,Toys,Medium
CUST_03032,27,27274,43,2,164,17,Toys,Medium
CUST_03033,40,39464,30,4,165,17,Sports,Medium
CUST_03034,23,67379,57,17,38,50,Books,Medium
CUST_03035,35,102229,25,9,111,6,Home & Garden,High
CUST_03036,40,55669,84,2,113,9,Toys,High
CUST_03037,30,92169,78,5,54,2,Sports,High
CUST_03038,37,26510,46,7,115,15,Sports,Medium
CUST_03039,23,51582,32,1,29,8,Clothing,High
CUST_03040,32,70916,41,4,47,9,Home & Garden,Medium
CUST_03041,42,23198,44,20,136,8,Sports,Low
CUST_03042,36,28487,57,14,91,7,Clothing,Low
CUST_03043,27,86591,70,8,95,11,Books,High
CUST_03044,37,22302,29,1,79,23,Sports,High
CUST_03045,43,18572,70,25,131,17,Clothing,High
CUST_03046,18,77963,62,4,135,1,Clothing,High
CUST_03047,48,66064,39,1,156,16,Home & Garden,Medium
CUST_03048,30,45073,28,5,98,56,Toys,Low
CUST_03049,40,35494,52,9,68,3,Clothing,Medium
CUST_03050,49,29165,28,1,60,86,Sports,Medium
CUST_03051,18,41813,70,12,42,11,Electronics,Low
CUST_03052,26,80009,27,12,67,1,Books,High
CUST_03053,31,40916,60,1,58,8,Sports,Low
CUST_03054,25,107310,48,11,276,2,Sports,Medium
CUST_03055,55,23179,38,14,43,25,Books,Medium
CUST_03056,24,35959,47,1,186,11,Books,Medium
CUST_03057,28,30135,71,1,74,49,Clothing,Medium
CUST_03058,37,21108,26,2,77,39,Sports,Low
CUST_03059,20,33639,41,2,119,18,Clothing,Low
CUST_03060,30,44741,34,7,33,24,Home & Garden,Low
CUST_03061,38,47198,49,2,51,28,Clothing,Low
CUST_03062,31,107497,36,15,37,9,Home & Garden,High
CUST_03063,33,45808,14,26,68,4,Toys,Medium
CUST_03064,28,64541,28,1,47,14,Electronics,Low
CUST_03065,18,37535,82,3,226,2,Sports,High
CUST_03066,38,84038,54,4,59,11,Home & Garden,Medium
CUST_03067,56,120478,54,4,17,24,Electronics,Low
CUST_03068,35,47360,44,2,71,23,Books,High
CUST_03069,37,22107,48,1,158,3,Toys,Medium
CUST_03070,43,27600,41,1,281,1,Clothing,Medium
CUST_03071,19,41813,60,1,76,2,Electronics,Medium
CUST_03072,55,45626,52,11,62,1,Home & Garden,Low
CUST_03073,37,51493,26,1,89,15,Sports,High
CUST_03074,54,45711,55,1,120,14,Toys,Low
CUST_03075,26,36442,1,4,40,8,Books,Medium
CUST_03076,56,26420,58,1,75,7,Books,High
CUST_03077,44,44381,21,1,86,15,Electronics,Medium
CUST_03078,41,91811,48,4,92,2,Electronics,Medium
CUST_03079,37,60473,26,4,81,7,Clothing,High
CUST_03080,32,47446,50,1,46,15,Books,High
CUST_03081,49,60765,61,3,114,2,Toys,High
CUST_03082,36,30165,80,2,87,55,Toys,Medium
CUST_03083,18,28165,19,3,87,33,Books,Medium
CUST_03084,21,24986,69,6,42,14,Clothing,Medium
CUST_03085,32,34110,52,1,140,4,Sports,Medium
CUST_03086,38,29407,40,2,46,6,Clothing,Low
CUST_03087,34,66445,65,7,279,3,Home & Garden,High
CUST_03088,49,28633,45,12,39,5,Home & Garden,Low
CUST_03089,18,24309,64,11,153,16,Electronics,Low
CUST_03090,36,95921,30,3,23,8,Clothing,Medium
CUST_03091,18,28978,37,3,18,64,Clothing,Low
CUST_03092,44,39213,68,3,61,97,Toys,Medium
CUST_03093,33,45508,79,10,18,35,Electronics,Medium
CUST_03094,40,20571,49,9,150,49,Toys,Low
CUST_03095,24,67355,1,1,88,8,Sports,Medium
CUST_03096,50,49939,46,1,240,32,Clothing,Medium
CUST_03097,47,79157,50,2,80,1,Toys,Medium
CUST_03098,42,25858,45,1,106,96,Books,High
CUST_03099,33,38160,56,15,74,33,Toys,Medium
CUST_03100,41,37037,40,1,48,11,Clothing,Low
CUST_03101,26,41437,66,1,67,44,Sports,Medium
CUST_03102,45,17547,26,11,38,1,Clothing,Low
CUST_03103,54,38384,74,1,118,14,Books,Low
CUST_03104,47,17796,81,1,72,67,Home & Garden,High
CUST_03105,26,43441,31,2,83,9,Home & Garden,Medium
CUST_03106,39,15000,31,4,649,33,Sports,Low
CUST_03107,19,15000,58,1,67,13,Sports,Medium
CUST_03108,41,54681,26,3,112,14,Books,Medium
CUST_03109,40,27627,40,1,86,41,Toys,Low
CUST_03110,18,22160,72,4,202,72,Home & Garden,Medium
CUST_03111,21,68557,64,2,106,5,Home & Garden,Low
CUST_03112,31,42779,89,9,74,9,Home & Garden,Medium
CUST_03113,31,56164,53,2,447,20,Home & Garden,Medium
CUST_03114,20,33418,37,2,49,28,Books,Medium
CUST_03115,39,138664,51,4,78,18,Sports,High
CUST_03116,38,26842,46,1,170,49,Sports,Low
CUST_03117,32,86876,47,1,50,43,Electronics,Medium
CUST_03118,25,35218,49,7,153,15,Toys,Medium
CUST_03119,47,15878,31,1,64,1,Sports,Medium
CUST_03120,54,46231,55,5,181,6,Home & Garden,Medium
CUST_03121,29,42505,21,1,178,20,Clothing,Low
CUST_03122,27,21468,35,8,84,78,Home & Garden,Medium
CUST_03123,40,22899,47,22,44,25,Home & Garden,Low
CUST_03124,30,35869,4,2,68,22,Sports,Low
CUST_03125,33,43255,65,3,89,38,Electronics,High
CUST_03126,43,15000,8,2,167,4,Books,Medium
CUST_03127,18,61485,63,11,112,4,Clothing,Medium
CUST_03128,50,28360,24,1,131,12,Toys,High
CUST_03129,35,18659,41,5,114,158,Clothing,High
CUST_03130,30,58135,60,5,162,62,Electronics,Medium
CUST_03131,33,35889,93,2,78,34,Home & Garden,Low
CUST_03132,34,66708,52,1,101,14,Books,Low
CUST_03133,18,45205,10,1,91,24,Books,Medium
CUST_03134,52,36288,69,8,66,10,Books,Medium
CUST_03135,35,33645,45,1,182,33,Toys,Medium
CUST_03136,40,46228,51,4,180,16,Sports,Low
CUST_03137,46,29532,61,1,209,3,Home & Garden,Medium
CUST_03138,22,23711,5,1,52,7,Clothing,High
CUST_03139,40,49264,50,3,115,28,Clothing,High
CUST_03140,31,33784,41,11,193,35,Home & Garden,Medium
CUST_03141,45,36930,74,4,257,3,Clothing,Low
