customer_id,age,annual_income,spending_score,purchase_frequency,avg_order_value,last_purchase_days,preferred_category,engagement_level
CUST_00500,18,48837,56,14,102,13,Toys,High
CUST_00501,46,53593,61,7,258,35,Electronics,High
CUST_00502,57,27567,69,4,137,24,Sports,Low
CUST_00503,18,24122,43,8,128,14,Electronics,High
CUST_00504,41,36254,37,1,66,16,Sports,Low
CUST_00505,27,33353,28,3,31,24,Clothing,Medium
CUST_00506,29,28951,33,4,77,1,Clothing,Medium
CUST_00507,27,51441,100,8,209,2,Sports,Low
CUST_00508,24,58550,74,7,30,63,Home & Garden,High
CUST_00509,35,37956,22,1,43,2,Home & Garden,Low
CUST_00510,25,76021,23,14,98,36,Clothing,Low
CUST_00511,38,20520,59,1,45,75,Clothing,Medium
CUST_00512,34,32963,60,10,51,9,Electronics,High
CUST_00513,32,25376,60,17,66,13,Toys,High
CUST_00514,24,15000,44,1,34,25,Clothing,High
CUST_00515,28,34844,47,6,45,64,Sports,Medium
CUST_00516,44,34170,56,1,147,85,Home & Garden,Medium
CUST_00517,41,77398,51,2,36,40,Home & Garden,Low
CUST_00518,23,49781,5,3,29,2,Electronics,Low
CUST_00519,36,21761,45,4,57,33,Home & Garden,Medium
CUST_00520,44,91770,32,13,150,15,Home & Garden,Medium
CUST_00521,18,66870,53,5,78,19,Toys,Medium
CUST_00522,41,48583,100,3,65,1,Books,High
CUST_00523,27,32427,57,8,92,6,Sports,Medium
CUST_00524,41,22477,43,15,26,46,Toys,Low
CUST_00525,25,30148,68,1,127,18,Books,Low
CUST_00526,18,62590,59,20,117,10,Home & Garden,High
CUST_00527,18,93180,58,1,67,14,Electronics,High
CUST_00528,35,78560,62,8,182,57,Electronics,High
CUST_00529,38,28440,91,1,40,41,Home & Garden,Low
CUST_00530,24,20747,27,1,198,9,Clothing,High
CUST_00531,42,38965,59,2,100,3,Books,Low
CUST_00532,18,15000,31,5,71,8,Home & Garden,Low
CUST_00533,34,42684,61,2,88,76,Electronics,High
CUST_00534,20,33731,31,1,83,26,Electronics,Low
CUST_00535,27,28766,41,4,211,22,Books,Medium
CUST_00536,35,16360,44,11,42,27,Sports,Low
CUST_00537,24,46948,69,2,52,13,Home & Garden,Medium
CUST_00538,30,27823,68,1,185,49,Toys,High
CUST_00539,47,20232,25,2,59,22,Home & Garden,Medium
CUST_00540,28,15000,51,1,169,3,Sports,Medium
CUST_00541,45,35819,35,8,295,4,Books,Low
CUST_00542,21,88091,24,8,67,23,Books,Medium
CUST_00543,41,83335,45,4,145,82,Electronics,Medium
CUST_00544,52,28895,43,2,40,11,Sports,Low
CUST_00545,18,26873,98,8,152,61,Books,Medium
CUST_00546,25,45907,58,4,103,43,Clothing,Low
CUST_00547,41,22044,22,8,125,8,Home & Garden,High
CUST_00548,32,42230,38,4,57,1,Electronics,Medium
CUST_00549,39,53265,70,7,28,3,Toys,Low
CUST_00550,27,67068,91,4,128,39,Sports,Medium
CUST_00551,36,34541,18,2,21,6,Electronics,Medium
CUST_00552,33,32799,12,15,72,13,Books,High
CUST_00553,49,23412,87,3,173,20,Books,High
CUST_00554,38,24018,57,4,102,38,Toys,Medium
CUST_00555,39,32427,32,1,352,3,Toys,High
CUST_00556,30,43637,60,4,184,15,Toys,Medium
CUST_00557,29,57342,1,4,56,19,Toys,Low
CUST_00558,29,24304,50,1,91,23,Toys,Medium
CUST_00559,39,76599,56,1,87,51,Clothing,Medium
CUST_00560,29,31711,68,4,29,5,Home & Garden,Medium
CUST_00561,38,35929,29,7,46,49,Sports,High
CUST_00562,59,24994,51,3,60,35,Electronics,Medium
CUST_00563,45,15000,31,1,21,24,Toys,High
CUST_00564,31,56501,55,5,93,36,Home & Garden,High
CUST_00565,49,52492,32,1,75,15,Books,Medium
CUST_00566,30,31550,41,2,27,4,Home & Garden,Medium
CUST_00567,18,37552,30,1,119,32,Toys,Medium
CUST_00568,22,47003,63,1,148,22,Electronics,High
CUST_00569,18,16626,67,1,105,30,Toys,Medium
CUST_00570,30,27874,45,2,71,12,Home & Garden,Low
CUST_00571,35,54021,50,1,136,71,Books,Medium
CUST_00572,55,19396,21,2,144,26,Home & Garden,Medium
CUST_00573,38,42056,44,3,111,2,Toys,Low
CUST_00574,32,18429,48,3,50,17,Sports,Low
CUST_00575,44,45853,100,2,109,42,Home & Garden,Medium
CUST_00576,18,35674,27,9,207,47,Sports,Medium
CUST_00577,37,16194,79,1,59,20,Toys,Medium
CUST_00578,44,65014,69,3,390,67,Home & Garden,Low
CUST_00579,18,25152,55,1,62,9,Books,Low
CUST_00580,48,24218,85,1,92,15,Clothing,Medium
CUST_00581,39,40146,57,4,56,68,Clothing,Medium
CUST_00582,30,64493,57,4,105,67,Sports,Low
CUST_00583,42,21852,48,10,26,34,Toys,Medium
CUST_00584,62,37452,74,4,61,58,Sports,Medium
CUST_00585,37,44999,71,16,41,2,Toys,Low
CUST_00586,37,51356,37,1,98,60,Toys,Low
CUST_00587,29,39664,23,1,180,11,Clothing,Low
CUST_00588,24,30226,45,1,141,5,Books,High
CUST_00589,44,24009,33,1,17,8,Books,High
CUST_00590,24,37913,48,3,375,16,Home & Garden,High
CUST_00591,35,21246,74,5,110,8,Sports,High
CUST_00592,29,15000,40,1,52,11,Books,Medium
CUST_00593,40,45174,49,14,100,4,Electronics,Medium
CUST_00594,39,57066,51,9,101,10,Home & Garden,Medium
CUST_00595,47,15000,66,1,56,25,Home & Garden,Low
CUST_00596,28,21919,5,1,103,17,Clothing,Medium
CUST_00597,31,49492,37,1,58,12,Sports,High
CUST_00598,23,101594,54,1,67,41,Books,Medium
CUST_00599,29,36695,74,1,55,67,Books,Medium
CUST_00600,39,25235,40,3,33,42,Toys,Low
CUST_00601,44,33141,12,1,99,12,Home & Garden,Medium
CUST_00602,23,72217,62,2,135,40,Sports,Medium
CUST_00603,45,26291,37,22,129,4,Sports,High
CUST_00604,51,24352,26,5,159,4,Sports,Medium
CUST_00605,39,28527,37,14,112,12,Toys,High
CUST_00606,57,22546,46,1,61,49,Clothing,Medium
CUST_00607,25,38612,37,2,162,8,Books,High
CUST_00608,20,81825,5,4,34,1,Sports,Medium
CUST_00609,18,42682,67,1,47,4,Toys,Medium
CUST_00610,52,32010,75,1,45,58,Clothing,Medium
CUST_00611,42,31385,63,5,191,30,Toys,High
CUST_00612,34,16620,27,5,174,8,Electronics,High
CUST_00613,38,56475,45,2,126,24,Home & Garden,Low
CUST_00614,21,34929,49,3,190,22,Books,Low
CUST_00615,64,33181,61,2,48,31,Toys,High
CUST_00616,36,179253,63,1,114,7,Toys,Medium
CUST_00617,36,42166,35,2,82,59,Books,Medium
CUST_00618,43,24936,51,1,162,11,Home & Garden,Medium
CUST_00619,40,29343,59,1,83,35,Electronics,Low
CUST_00620,37,64487,79,15,68,1,Clothing,High
CUST_00621,25,38431,64,4,131,13,Toys,High
CUST_00622,40,17691,65,6,166,13,Home & Garden,Medium
CUST_00623,57,57504,51,1,56,23,Clothing,Medium
CUST_00624,51,26001,78,2,86,2,Clothing,High
CUST_00625,54,92655,58,1,42,46,Clothing,Low
CUST_00626,28,62319,32,1,15,7,Electronics,High
CUST_00627,23,29037,78,1,103,33,Electronics,Low
CUST_00628,33,68906,63,7,137,48,Clothing,Medium
CUST_00629,35,37568,41,5,108,24,Sports,High
CUST_00630,48,55624,40,3,22,40,Books,Medium
CUST_00631,18,46275,55,3,70,32,Electronics,Medium
CUST_00632,53,23785,59,12,19,13,Sports,Medium
CUST_00633,33,26323,53,1,234,49,Sports,Medium
CUST_00634,29,60777,56,1,42,10,Toys,Low
CUST_00635,22,30718,83,2,216,25,Books,High
CUST_00636,18,29678,71,7,174,41,Clothing,High
CUST_00637,44,22526,53,24,47,14,Toys,Medium
CUST_00638,35,44882,68,1,40,10,Toys,Medium
CUST_00639,19,101850,29,10,115,18,Sports,Low
CUST_00640,19,21295,57,8,49,51,Sports,Low
CUST_00641,30,36757,86,1,96,79,Sports,Medium
CUST_00642,55,73578,45,2,64,23,Clothing,High
CUST_00643,31,34897,33,2,25,32,Clothing,Medium
CUST_00644,18,45532,36,19,18,70,Toys,High
CUST_00645,32,21349,28,1,105,3,Toys,Low
CUST_00646,31,44988,34,8,60,7,Electronics,Medium
CUST_00647,18,33071,42,2,61,37,Electronics,Low
CUST_00648,34,59448,21,6,146,52,Sports,Medium
CUST_00649,32,65755,50,2,204,58,Clothing,Low
CUST_00650,43,132558,68,4,74,16,Clothing,High
CUST_00651,57,48524,31,8,70,2,Toys,Low
CUST_00652,48,42740,80,8,127,17,Books,High
CUST_00653,31,40022,60,10,34,7,Sports,Medium
CUST_00654,21,30437,70,1,105,10,Electronics,High
CUST_00655,65,43012,36,5,132,44,Books,Medium
CUST_00656,35,31328,67,1,144,2,Clothing,High
CUST_00657,35,39506,28,2,23,52,Electronics,Low
CUST_00658,34,70178,67,3,52,16,Sports,High
CUST_00659,37,21954,53,2,48,27,Clothing,High
CUST_00660,33,64211,61,3,96,2,Sports,Low
CUST_00661,28,70161,26,28,126,12,Toys,Low
CUST_00662,28,34233,32,1,256,2,Books,Medium
CUST_00663,34,15000,61,5,63,97,Books,High
CUST_00664,28,26798,31,2,63,49,Books,Medium
CUST_00665,26,69459,59,1,201,18,Home & Garden,Medium
CUST_00666,36,35902,22,1,110,7,Sports,Low
CUST_00667,31,22034,66,14,218,81,Books,Low
CUST_00668,53,28215,25,10,110,12,Toys,High
CUST_00669,18,55287,61,11,40,5,Books,Low
CUST_00670,48,47732,62,23,35,24,Sports,Medium
CUST_00671,49,32226,36,1,30,86,Books,High
CUST_00672,18,30229,61,2,143,1,Sports,Low
CUST_00673,30,29855,55,5,206,8,Clothing,Medium
CUST_00674,30,22897,39,3,328,83,Toys,Low
CUST_00675,18,81445,29,2,162,5,Sports,Medium
CUST_00676,25,30910,10,2,203,3,Sports,Low
CUST_00677,21,66741,56,4,59,25,Home & Garden,High
CUST_00678,56,77703,18,4,40,59,Clothing,Medium
CUST_00679,46,59823,51,1,163,19,Toys,Medium
CUST_00680,50,29266,44,3,120,156,Home & Garden,Medium
CUST_00681,43,44438,63,4,97,34,Books,Low
CUST_00682,21,35878,43,4,118,2,Sports,High
CUST_00683,28,23112,43,1,112,148,Toys,Medium
CUST_00684,40,42709,64,6,221,15,Clothing,Medium
CUST_00685,20,20140,56,1,222,10,Home & Garden,Low
CUST_00686,43,65764,56,2,131,24,Sports,Medium
CUST_00687,32,28787,59,7,162,10,Electronics,Low
CUST_00688,30,40158,19,4,129,2,Toys,Medium
CUST_00689,43,41841,65,1,65,1,Home & Garden,Low
CUST_00690,40,31905,62,5,152,17,Clothing,High
CUST_00691,30,48695,29,4,33,54,Home & Garden,Low
CUST_00692,48,28639,45,7,188,25,Home & Garden,High
CUST_00693,22,56142,49,6,39,214,Home & Garden,High
CUST_00694,42,18527,47,4,109,10,Books,Low
CUST_00695,42,38684,56,3,49,9,Electronics,Medium
CUST_00696,31,95746,78,1,132,5,Clothing,Low
CUST_00697,38,22022,71,1,87,5,Clothing,Medium
CUST_00698,19,25877,23,2,29,10,Clothing,High
CUST_00699,46,46955,62,4,120,47,Sports,Medium
CUST_00700,32,39727,76,3,60,70,Toys,Medium
CUST_00701,28,43274,57,1,166,110,Clothing,Low
CUST_00702,47,46378,71,1,90,7,Toys,Medium
CUST_00703,26,49879,90,3,118,63,Clothing,Low
CUST_00704,18,63249,70,1,46,11,Electronics,High
CUST_00705,18,44574,54,6,59,3,Sports,Medium
CUST_00706,42,32188,70,1,65,61,Sports,High
CUST_00707,19,50832,52,4,163,30,Home & Garden,Low
CUST_00708,56,93895,50,14,291,5,Books,Medium
CUST_00709,18,33985,42,1,51,16,Sports,Medium
CUST_00710,55,22308,81,3,191,10,Sports,Low
CUST_00711,37,63167,33,1,19,40,Electronics,Medium
CUST_00712,33,34194,80,4,39,18,Clothing,High
CUST_00713,28,15000,59,3,46,136,Sports,High
CUST_00714,39,55476,22,2,34,1,Sports,Medium
CUST_00715,34,27787,57,3,29,13,Books,Medium
CUST_00716,48,34708,7,11,120,19,Toys,Low
CUST_00717,36,42872,62,1,77,20,Electronics,High
CUST_00718,36,39944,67,1,117,11,Books,Low
CUST_00719,30,51778,38,9,145,39,Sports,High
CUST_00720,34,29209,52,4,108,62,Sports,Medium
CUST_00721,38,46936,89,11,142,83,Electronics,Medium
CUST_00722,18,31895,39,4,85,49,Home & Garden,High
CUST_00723,18,52543,28,8,39,57,Home & Garden,Low
CUST_00724,43,49398,79,2,188,23,Sports,Medium
CUST_00725,37,22749,89,6,59,52,Sports,Medium
CUST_00726,32,62504,50,12,46,10,Books,Low
CUST_00727,35,27778,70,4,79,15,Toys,Medium
CUST_00728,39,54395,76,1,47,11,Toys,Medium
CUST_00729,28,43636,35,1,67,18,Books,High
CUST_00730,25,91043,40,1,114,10,Books,Low
CUST_00731,37,32476,74,1,114,97,Clothing,High
CUST_00732,23,30495,83,1,48,11,Sports,Low
CUST_00733,39,35964,61,4,63,3,Clothing,Low
CUST_00734,18,31207,32,4,190,22,Home & Garden,Low
CUST_00735,47,54174,89,2,127,1,Sports,Low
CUST_00736,40,16185,39,4,384,3,Sports,Low
CUST_00737,38,21443,43,1,205,7,Electronics,High
CUST_00738,46,21292,56,1,200,18,Sports,Medium
CUST_00739,54,58404,81,1,34,17,Home & Garden,Low
CUST_00740,47,85417,67,3,153,48,Toys,Low
CUST_00741,18,34467,58,1,86,40,Toys,High
CUST_00742,19,33375,59,1,61,16,Sports,High
CUST_00743,27,37610,50,2,101,12,Toys,Low
CUST_00744,35,64921,61,8,174,11,Clothing,Low
CUST_00745,41,22841,1,1,127,44,Sports,Low
CUST_00746,26,40912,44,5,48,1,Clothing,Low
CUST_00747,37,59136,54,5,151,1,Books,Low
CUST_00748,25,46655,26,8,57,47,Books,Medium
CUST_00749,27,39926,57,13,104,19,Electronics,Low
CUST_00750,18,59905,45,1,72,4,Sports,Medium
CUST_00751,23,15000,85,1,77,8,Books,Low
CUST_00752,18,50967,81,10,153,80,Books,High
CUST_00753,23,26185,40,3,43,58,Toys,High
CUST_00754,47,15000,46,4,351,37,Electronics,Medium
CUST_00755,23,46891,48,5,25,19,Electronics,Medium
CUST_00756,66,72173,40,5,59,22,Toys,Medium
CUST_00757,40,33903,53,13,116,110,Sports,Medium
CUST_00758,37,58479,34,28,135,101,Clothing,High
CUST_00759,24,81319,27,6,83,7,Sports,Medium
CUST_00760,43,70084,62,1,86,49,Clothing,High
CUST_00761,28,82452,62,10,119,6,Electronics,High
CUST_00762,36,52631,33,1,76,7,Home & Garden,Medium
CUST_00763,65,37711,67,1,238,33,Sports,Medium
CUST_00764,33,16301,37,11,161,15,Home & Garden,Low
CUST_00765,48,32111,55,1,165,80,Clothing,Low
CUST_00766,26,23822,66,1,45,2,Sports,Medium
CUST_00767,34,107524,49,1,85,21,Home & Garden,Low
CUST_00768,56,33258,59,9,72,75,Home & Garden,High
CUST_00769,27,38622,39,3,44,70,Sports,Low
CUST_00770,56,47845,46,5,115,5,Home & Garden,Medium
CUST_00771,43,37115,45,1,61,13,Sports,Medium
CUST_00772,28,84755,35,7,142,28,Home & Garden,Medium
CUST_00773,42,26600,46,7,42,5,Electronics,Medium
CUST_00774,46,40026,19,1,299,103,Sports,High
CUST_00775,42,25053,40,2,48,73,Electronics,Medium
CUST_00776,18,18769,44,1,104,5,Toys,Medium
CUST_00777,26,26745,44,18,156,3,Books,Low
CUST_00778,32,35649,45,5,60,2,Electronics,Medium
CUST_00779,34,29300,48,13,163,72,Home & Garden,High
CUST_00780,42,25688,59,1,38,6,Clothing,Medium
CUST_00781,37,17976,67,7,248,16,Toys,High
CUST_00782,18,34837,37,7,90,17,Electronics,Medium
CUST_00783,39,17113,25,5,59,27,Toys,Low
CUST_00784,42,53105,29,16,73,2,Electronics,Low
CUST_00785,41,37843,40,2,158,7,Electronics,Medium
CUST_00786,47,17522,42,1,59,80,Clothing,Medium
CUST_00787,45,31113,34,5,53,71,Clothing,High
CUST_00788,40,24932,24,6,77,45,Electronics,Low
CUST_00789,34,42599,40,4,39,1,Books,Medium
CUST_00790,18,70985,53,1,321,11,Clothing,Medium
CUST_00791,40,15000,61,3,60,29,Clothing,Medium
CUST_00792,37,38465,38,1,161,9,Clothing,Low
CUST_00793,38,33521,41,2,104,72,Sports,Low
CUST_00794,19,50800,31,5,45,30,Toys,Low
CUST_00795,22,40400,49,6,89,2,Electronics,Low
CUST_00796,47,24934,33,1,155,71,Books,Low
CUST_00797,34,30960,61,2,78,94,Clothing,Low
CUST_00798,43,24391,14,1,207,2,Sports,Medium
CUST_00799,35,62193,42,1,184,22,Toys,Medium
CUST_00800,35,36704,56,7,171,10,Home & Garden,High
CUST_00801,46,93957,53,11,65,14,Home & Garden,Low
CUST_00802,28,35230,100,2,42,5,Clothing,Medium
CUST_00803,36,25483,56,6,58,25,Books,Medium
CUST_00804,29,17037,29,11,103,95,Books,Low
CUST_00805,29,15000,48,9,131,20,Toys,High
CUST_00806,31,16447,14,1,19,2,Toys,Low
CUST_00807,37,41504,48,15,89,29,Electronics,High
CUST_00808,29,46833,33,2,100,12,Clothing,High
CUST_00809,50,16471,68,2,74,58,Home & Garden,Medium
CUST_00810,24,56812,39,1,222,17,Electronics,Medium
CUST_00811,32,28523,47,3,120,6,Books,Medium
CUST_00812,29,39081,37,1,225,6,Electronics,Medium
CUST_00813,52,81316,84,1,77,43,Home & Garden,Medium
CUST_00814,37,56864,43,1,173,9,Books,Low
CUST_00815,47,31752,86,8,282,43,Toys,Low
CUST_00816,18,23257,66,10,225,6,Sports,Medium
CUST_00817,38,15000,59,1,41,11,Sports,Medium
CUST_00818,45,25347,57,9,75,18,Toys,High
CUST_00819,35,32677,57,9,70,86,Clothing,Low
CUST_00820,47,22168,11,7,126,80,Electronics,High
CUST_00821,28,34008,44,1,145,6,Books,Low
CUST_00822,51,37738,66,5,50,13,Toys,Medium
CUST_00823,62,32453,49,14,94,4,Toys,Medium
CUST_00824,30,26238,21,5,21,21,Clothing,Medium
CUST_00825,29,39510,48,2,246,18,Electronics,Low
CUST_00826,52,45295,84,3,62,69,Toys,Medium
CUST_00827,53,21053,74,5,93,79,Home & Garden,High
CUST_00828,28,73531,48,3,72,14,Toys,Medium
CUST_00829,29,34568,69,1,200,20,Books,Medium
CUST_00830,31,36659,42,1,12,67,Electronics,High
CUST_00831,18,51746,15,8,88,49,Books,High
CUST_00832,23,40806,31,9,83,1,Electronics,Medium
CUST_00833,22,58487,81,1,65,11,Home & Garden,Low
CUST_00834,25,41921,44,15,301,16,Books,High
CUST_00835,34,26736,45,1,48,7,Sports,Medium
CUST_00836,37,43510,44,5,154,6,Toys,Low
CUST_00837,53,20499,88,6,115,1,Home & Garden,Low
CUST_00838,23,38341,82,8,217,30,Electronics,High
CUST_00839,46,35717,94,14,56,9,Books,Low
CUST_00840,32,32726,46,1,53,1,Toys,High
CUST_00841,34,34054,55,9,193,7,Home & Garden,Low
CUST_00842,43,15000,19,1,121,48,Electronics,High
CUST_00843,21,27601,79,6,30,57,Sports,Medium
CUST_00844,39,38041,26,6,61,19,Sports,Medium
CUST_00845,36,39337,54,5,117,16,Electronics,High
CUST_00846,40,21723,28,1,161,114,Sports,Medium
CUST_00847,38,68381,38,10,55,6,Home & Garden,Medium
CUST_00848,64,23550,33,1,11,7,Toys,Low
CUST_00849,27,58966,37,1,129,10,Sports,Low
CUST_00850,28,44963,39,6,38,5,Toys,Low
CUST_00851,27,26288,39,3,21,14,Clothing,Medium
CUST_00852,28,88225,66,9,12,72,Sports,Low
CUST_00853,27,19993,27,2,159,28,Clothing,Low
CUST_00854,49,57502,54,1,98,15,Toys,Medium
CUST_00855,52,59891,74,9,76,81,Books,Medium
CUST_00856,28,25969,39,3,238,1,Toys,High
CUST_00857,25,72855,35,1,140,7,Home & Garden,Low
CUST_00858,40,32047,45,6,279,25,Books,Low
CUST_00859,28,41954,73,3,33,28,Books,High
CUST_00860,42,41363,53,4,87,1,Sports,Low
CUST_00861,37,33956,39,3,29,15,Sports,High
CUST_00862,18,54469,59,8,76,31,Sports,High
CUST_00863,53,54000,27,8,75,35,Toys,High
CUST_00864,56,15149,63,6,139,30,Books,Low
CUST_00865,27,69714,58,1,92,11,Home & Garden,High
CUST_00866,30,15815,43,9,139,2,Home & Garden,High
CUST_00867,38,60856,33,5,147,16,Clothing,Medium
CUST_00868,39,63790,32,5,406,4,Electronics,Medium
CUST_00869,42,21047,60,2,72,88,Home & Garden,Low
CUST_00870,59,29572,74,10,46,19,Sports,Low
CUST_00871,32,20892,37,6,106,11,Clothing,Medium
CUST_00872,25,32615,59,1,51,43,Sports,Medium
CUST_00873,18,31131,8,2,254,20,Books,Medium
CUST_00874,26,53628,38,10,73,11,Books,Medium
CUST_00875,34,69923,49,1,60,50,Toys,Medium
CUST_00876,56,72972,31,16,64,60,Sports,Medium
CUST_00877,28,27416,31,5,148,33,Home & Garden,High
CUST_00878,37,32708,36,4,80,1,Electronics,Low
CUST_00879,34,15650,55,1,57,25,Sports,Medium
CUST_00880,49,24271,46,1,288,43,Home & Garden,Low
CUST_00881,65,58831,5,14,49,4,Clothing,Medium
CUST_00882,28,81453,7,1,92,7,Sports,High
CUST_00883,29,19591,37,7,142,64,Clothing,High
CUST_00884,47,27004,59,2,28,1,Home & Garden,Low
CUST_00885,43,35839,1,1,125,41,Home & Garden,High
CUST_00886,57,41776,40,1,43,19,Home & Garden,Low
CUST_00887,42,24226,39,3,160,17,Home & Garden,Medium
CUST_00888,30,44892,77,18,45,1,Books,Low
CUST_00889,42,28654,42,2,146,51,Toys,High
CUST_00890,48,36054,57,2,195,13,Home & Garden,Medium
CUST_00891,44,47721,52,2,164,23,Books,Medium
CUST_00892,41,36432,7,3,107,33,Electronics,High
CUST_00893,47,29196,65,2,76,36,Books,Low
CUST_00894,49,34378,54,10,60,93,Clothing,Low
CUST_00895,51,34745,60,3,252,22,Electronics,High
CUST_00896,42,30181,100,3,55,15,Clothing,Medium
CUST_00897,32,31907,8,1,43,92,Toys,Low
CUST_00898,36,80766,84,20,143,30,Sports,Medium
CUST_00899,49,48072,44,1,51,10,Sports,Medium
CUST_00900,25,31327,55,1,46,4,Books,Low
CUST_00901,39,51455,49,5,32,55,Clothing,Low
CUST_00902,30,30732,41,4,64,13,Toys,Low
CUST_00903,35,65287,38,2,84,32,Sports,Medium
CUST_00904,50,43687,56,2,106,19,Toys,High
CUST_00905,37,34418,19,7,175,6,Toys,High
CUST_00906,35,45426,65,1,130,27,Sports,Medium
CUST_00907,18,16556,41,8,78,1,Sports,Low
CUST_00908,43,20673,27,5,78,15,Electronics,High
CUST_00909,42,19991,40,2,128,23,Electronics,Medium
CUST_00910,60,39006,75,3,219,17,Home & Garden,Low
CUST_00911,31,86358,39,1,98,41,Clothing,High
CUST_00912,37,110818,57,6,64,52,Sports,High
CUST_00913,37,49962,35,3,44,44,Toys,High
CUST_00914,53,46649,65,1,32,1,Clothing,High
CUST_00915,33,15000,63,4,143,6,Home & Garden,Low
CUST_00916,38,27685,86,27,134,23,Toys,Low
CUST_00917,42,24492,46,2,134,81,Books,Medium
CUST_00918,37,26624,63,12,82,54,Home & Garden,Low
CUST_00919,29,33387,51,2,241,55,Sports,Medium
CUST_00920,37,28679,75,1,64,10,Books,High
CUST_00921,47,15000,35,1,175,16,Books,High
CUST_00922,22,52783,64,2,87,19,Home & Garden,Medium
CUST_00923,36,21239,46,1,58,5,Sports,High
CUST_00924,26,40930,48,1,136,1,Toys,High
CUST_00925,49,102440,51,12,119,88,Books,Medium
CUST_00926,18,22932,55,9,115,8,Home & Garden,Low
CUST_00927,28,15000,47,6,95,8,Home & Garden,Low
CUST_00928,39,31476,54,1,87,2,Toys,Medium
CUST_00929,53,62974,81,1,479,79,Sports,Low
CUST_00930,34,96681,69,1,206,26,Home & Garden,Low
CUST_00931,28,19638,67,6,149,32,Home & Garden,Low
CUST_00932,57,46553,40,13,97,72,Home & Garden,Medium
CUST_00933,18,28777,32,2,182,12,Clothing,High
CUST_00934,18,34441,69,1,129,29,Electronics,Low
CUST_00935,40,136239,67,3,91,1,Toys,High
CUST_00936,28,17128,79,2,72,6,Clothing,Medium
CUST_00937,22,41227,37,2,85,53,Home & Garden,Low
CUST_00938,43,45882,45,4,10,43,Electronics,High
CUST_00939,37,62498,17,6,104,12,Toys,Medium
CUST_00940,28,38138,42,1,63,14,Books,Medium
CUST_00941,19,42362,69,1,274,22,Toys,High
CUST_00942,45,29857,40,25,91,1,Clothing,Low
CUST_00943,42,41546,62,1,39,8,Clothing,Medium
CUST_00944,33,30589,46,1,86,7,Clothing,Low
CUST_00945,57,49552,56,1,43,8,Toys,High
CUST_00946,22,30187,27,1,125,49,Sports,Medium
CUST_00947,18,43850,51,2,110,9,Home & Garden,Medium
CUST_00948,26,35788,1,8,176,6,Toys,Low
CUST_00949,34,63769,46,2,51,21,Books,Medium
CUST_00950,37,35394,17,2,92,60,Books,High
CUST_00951,32,15000,74,5,34,8,Books,Medium
CUST_00952,39,68251,65,3,147,2,Home & Garden,Medium
CUST_00953,19,23089,59,9,129,13,Electronics,Medium
CUST_00954,52,26189,80,10,127,41,Clothing,High
CUST_00955,34,26961,31,1,90,24,Home & Garden,Medium
CUST_00956,48,72201,84,7,120,50,Clothing,High
CUST_00957,39,15000,68,3,276,96,Home & Garden,High
CUST_00958,40,174359,45,22,73,47,Clothing,Medium
CUST_00959,41,61576,72,3,99,27,Home & Garden,Low
CUST_00960,40,40603,27,21,42,20,Electronics,Medium
CUST_00961,42,35332,33,7,49,1,Toys,High
CUST_00962,50,41888,37,1,96,124,Books,Low
CUST_00963,37,47125,39,3,194,14,Clothing,Medium
CUST_00964,43,50141,28,24,75,4,Home & Garden,High
CUST_00965,33,47944,74,9,76,32,Electronics,Medium
CUST_00966,52,37979,44,1,67,10,Electronics,Medium
CUST_00967,26,32903,57,6,61,26,Books,Low
CUST_00968,56,33670,38,2,110,26,Home & Garden,Low
CUST_00969,34,32943,13,1,31,17,Toys,High
CUST_00970,18,64015,55,2,220,54,Clothing,Low
CUST_00971,36,48863,11,1,56,9,Toys,Low
CUST_00972,26,15000,48,8,149,17,Sports,High
CUST_00973,45,50410,22,2,37,23,Electronics,Medium
CUST_00974,27,40029,89,8,143,32,Electronics,High
CUST_00975,29,35977,68,1,144,45,Books,High
CUST_00976,18,29903,52,1,117,15,Home & Garden,Low
CUST_00977,29,63707,75,1,44,31,Sports,Low
CUST_00978,18,58323,33,1,107,4,Sports,High
CUST_00979,18,24675,60,1,39,80,Sports,Medium
CUST_00980,44,44512,53,1,75,14,Home & Garden,Low
CUST_00981,44,22340,55,4,185,39,Clothing,High
CUST_00982,40,18218,75,1,157,1,Electronics,Low
CUST_00983,23,26546,64,2,90,6,Home & Garden,High
CUST_00984,34,55893,55,2,45,20,Sports,Low
CUST_00985,34,58487,16,10,141,63,Electronics,Low
CUST_00986,21,46936,30,11,91,22,Electronics,Low
CUST_00987,53,52184,47,3,17,79,Sports,High
CUST_00988,45,47008,51,2,155,19,Sports,Medium
CUST_00989,32,26350,27,1,88,20,Electronics,High
CUST_00990,35,45069,98,15,208,3,Books,Medium
CUST_00991,37,54187,80,1,41,48,Toys,Medium
CUST_00992,18,52952,62,1,10,8,Toys,Low
CUST_00993,32,65805,51,1,109,68,Electronics,Medium
CUST_00994,26,51748,45,1,110,72,Clothing,Medium
CUST_00995,22,43292,30,1,27,86,Clothing,Medium
CUST_00996,31,62011,51,7,45,22,Books,Low
CUST_00997,56,35837,55,1,619,33,Home & Garden,High
CUST_00998,42,23366,25,5,72,45,Electronics,Low
CUST_00999,28,33472,56,1,150,4,Clothing,High
CUST_01000,41,25022,46,1,57,27,Electronics,Low
